label,LFC,MLFC,MFC,LFC ratio,MLFC ratio,MFC ratio
0.0,1.5812566359526603,5.524265477858719,3.544465745223638,2.482129816031832,2.5014110632211324,2.437550779599932
0.0,2.1280676078752845,6.415671210672608,2.5639880604162064,3.017054419283539,2.956010018628663,2.540611629456949
0.0,0.6610228563191952,6.095942237485736,4.224240642224728,2.7719501721687565,1.9767118014378315,2.4191428391381633
0.0,0.21060034498613256,7.805630905950742,2.99574500950709,2.80529883418583,1.6276919038060353,2.611178547646323
0.0,0.14661687239470564,0.8816590138343572,1.9071964485349169,1.871409499624748,3.071698459440047,2.1307220118566765
0.0,0.3871460346527947,1.6062421407294367,2.508291313438141,2.444568660118349,2.9542318321784777,1.963069969073907
0.0,0.3375450642375668,1.3842466240445441,3.2144327038663705,3.037167919425054,2.434533256636076,2.1486348665274324
0.0,0.4225439672067932,1.8153982839128935,3.5669538755956895,2.3766096345377834,1.5131832858955638,2.2127461132796826
0.0,0.35346537204635126,7.270667634353318,2.70752944197033,3.4574849178655067,2.3928144717621005,2.4634344875858174
0.0,0.6471647746649671,0.8594689343002891,1.7117702874493075,1.3153019092228562,1.5429152012250127,1.7253596824150346
0.0,0.9144230156005505,2.737898752867396,2.9974758011149594,3.7770006253115938,3.6847184955792334,2.2306731198161653
0.0,0.07035523351016743,2.7469442348387045,0.8698226642302646,1.7776116268532942,1.6181939418565054,1.5002003370529586
0.0,1.3075236493411115,1.6818782683183444,3.1178441082322292,1.3029055312506572,1.6277932599204976,2.426055817135824
0.0,2.0602873559811825,1.9010936935155271,2.877737780699967,1.3948882340926807,1.6131290912298455,2.4815962214532528
0.0,1.9983593787786436,1.1734407293829954,1.6785461187590798,1.1929059092210093,1.4373901481791331,3.159995169449407
0.0,1.2524686272048775,1.292895407634909,1.7836890157070586,1.304714371373232,1.7185514034120084,2.3361149253377826
0.0,1.4579572381700494,1.4963436136624653,2.0014828244432357,1.121604205104071,1.5660658984480398,2.6787142679448386
0.0,2.1005443472835705,2.0412251832857913,2.3169221585547786,1.3028249467996185,1.5581482250849292,2.3366629161437658
0.0,1.7328893628658,1.5414160837944655,1.7968404565906668,1.2591650145737738,1.6435459592719628,2.3549491513472103
0.0,1.6037742313045706,1.3874579944736085,2.4934717265775244,1.4604643530567787,1.929110603649146,3.008489331754405
0.0,1.3918139213468175,1.430588099327912,2.143600146697401,1.4347476085839348,1.7179436118381746,2.883251696269829
0.0,1.850650831295608,2.554758906211511,1.8536975318060844,1.2765830168092736,1.3394301225611924,2.438502197544322
0.0,2.8318199081301825,2.652701830416623,2.4566755112839282,1.3325055528455296,1.412481182018549,2.68305230058368
0.0,1.1727002216620008,1.7869760467037648,2.545146883190248,1.5105031216368452,1.6136323410644822,2.4147611641268063
0.0,1.383994778749111,1.8129474050365104,2.1754299970092013,1.3720409219509175,1.8512581054721762,2.6649351459861736
0.0,1.7442539442886271,2.303517148724782,1.825204981664036,1.3528227506207786,1.4135651204781086,2.0635000811901536
0.0,1.0556747661353667,2.0493237513878686,1.5002254788419218,1.2671206610516117,1.9355104465675574,2.6711377537383085
0.0,0.49883310665019387,2.179707694243081,1.8245605740103654,1.3622267678866524,1.3740011733980222,2.0312355638912445
0.0,0.6585425582260774,1.9361062150207777,2.271204026455601,1.351149906206727,1.8991375483845203,2.271506659155507
0.0,0.019139992984799563,5.8260561270239695,1.9636183525022868,1.755420459955621,2.8560783773982767,1.5201361097445543
0.0,0.019844635764925997,4.101211493410479,2.9699977660386208,1.8232655812357377,1.8322803124839595,1.8937434844867562
0.0,0.013473640719599916,4.250607787918877,2.431051386830964,1.671156272814255,2.2933521905166976,1.537386194636713
0.0,0.01774062914741428,3.6168758863240615,1.3078857700573079,2.2807773608370474,1.9344504968410798,1.559953158313686
0.0,0.01612637848959794,4.195933423054097,2.289866147143876,2.1470466086266895,2.2248758924847247,1.640057211866438
0.0,0.01799478854639932,5.6319002927248425,2.1887823236643222,2.0876350187781725,2.5503351385201807,1.6446656200873413
0.0,0.024403047710927533,5.665143634313016,3.252091928349496,2.3463937196314646,2.6647275895441016,1.6249218137355639
0.0,0.023701283924884842,3.490039487938601,3.5467371658692954,2.129124761140549,2.543243565126504,1.7988202386828187
0.0,0.022656876386988573,3.945702317714019,1.2894844523564375,2.571310617193795,5.517984302057342,2.7938048337239976
0.0,0.028694718062993414,3.7804989922319416,3.225870493684363,2.2662192929162006,1.892872705676828,1.5469295403556746
0.0,0.014662795610476934,2.82993350282762,1.2614127914341309,2.291632425733283,2.241034429714217,1.4250778577069672
0.0,1.3574193062716604,7.2502584580358445,2.9308924275258974,1.9085653833824334,3.0941850347893536,2.42275413301858
0.0,1.3675684095961254,6.931796149173695,2.4123910592500946,1.6628756323319185,2.053398645035965,2.0617894025014216
0.0,1.2031039614181054,6.250984697309978,1.5049921268011834,1.4857658952233572,1.741819941456173,1.9370088258189588
0.0,1.411115804872763,6.679525543764445,2.5466757392733923,1.7854635165922415,2.464484370180281,2.0972454185323564
0.0,1.3598897985583502,7.701546058284155,2.1401841585318353,2.311631679203759,2.5747206722352405,2.4303761010413325
0.0,0.9941219758462853,8.499776249462105,2.040717130737583,2.6512885673466897,3.271752043537273,2.9120352453403062
0.0,1.38299864037604,6.47687972568453,2.137388542649764,1.6807572042809567,2.182090606943178,2.1596518460449143
0.0,0.9833806979860417,4.822536887248698,2.324615441630085,1.2910356345533358,1.6741803553068122,1.4932168244027255
0.0,1.274072363533375,5.990234714673928,2.4838525341954223,1.7231780929385585,2.095447185429682,2.0123600275105806
0.0,0.9306166961532415,4.431504853178776,1.7495513676145154,1.2313089042453993,1.941703804250055,1.569045862418233
0.0,4.1610378164226125,10.663136495412438,3.340400053650144,3.377721064044178,2.8351056931124474,2.3657113530411515
0.0,2.897458603260691,10.377738463663588,3.61932044528687,5.4369307513504515,2.2050435879708337,1.819786437858657
0.0,1.5470033753039143,7.224816303643603,2.027229498554249,4.19401579748758,2.513240508893984,2.557974168483778
0.0,3.3519551089071786,9.758427404788058,2.8246401519378814,3.752627698531432,3.1803083933596596,1.7754506596052804
0.0,2.813633962222888,11.368134564497618,3.6339064882177143,3.3601762557322434,2.7354333260131254,2.4854968384804925
0.0,2.927757358527076,8.683097980298616,2.614367894683627,2.892895778522419,2.622346482145371,2.418520373943805
0.0,2.1793957572593254,9.179431645354592,2.625004835537888,5.073922792790749,2.183518994916679,2.1229934781625213
0.0,2.843609774152299,11.177670269705011,3.6455468514328606,5.317542914289415,2.6383698829639894,2.3387200582167362
0.0,2.83989578536141,9.142807938968474,3.612558908702607,5.637215651718512,3.4342505997425463,2.0663805493481964
0.0,2.886382053104889,10.344760737212283,3.392424112523343,3.9442371949779753,3.3652633560577114,2.8787926534206933
0.0,3.586583933774762,10.920232915858431,3.272312523263731,4.023141903771587,2.655761462242109,2.3348261703081596
0.0,0.6854957225903683,6.025559661502373,2.697825917725844,2.2373452340273734,2.0918008220944424,2.015479666605632
0.0,0.19723910204049508,4.620949290847594,1.9543585050059649,2.445684663432821,2.715399820148677,2.6564064757620254
0.0,0.15461756638070803,2.5160419359511477,1.8615162848169788,1.7405499475913622,2.2496153651021924,2.3150788600939616
0.0,0.20232512769521224,3.2789739137956455,2.582635228257322,2.0773200770223657,2.6163571064728064,2.0522163793444768
0.0,0.19561073760166922,2.0084474471579226,1.8211307257717049,1.8375773111117886,2.371813261042966,2.1119470947088965
0.0,0.2394041421624263,4.494062335377047,2.2744991921150284,3.3881303222454457,2.4697112595531547,2.599354812241761
0.0,0.22009221771031315,3.5828238325830264,2.633550910089057,1.7716401834730733,1.942358301393073,2.3229841972163845
0.0,0.2232095251739711,3.383176177293095,2.1132012844234533,2.4764280261299674,3.0220234002262907,2.7043304841832736
0.0,0.19370747871011043,1.5813598256815382,2.493349630616196,1.8368919248154232,2.1242527847658708,1.8732509968137507
0.0,0.16709036228473695,3.132619346353165,2.200783942977016,2.4728850063588244,2.937796973470458,2.3606601836277186
0.0,0.21603587187458403,3.646549124902185,2.3843244576787135,1.9893211313414125,2.2254233346481347,2.1164035310057927
0.0,0.15204179132354845,2.633691454284189,2.390189315780083,1.974680383306934,2.1481246074982563,1.4423218231334047
0.0,3.232772829612293,10.869797856947038,5.572764728563651,2.5774645700039667,2.5298635391817896,2.0123881475567282
0.0,1.98368678468357,11.153158900616909,4.324204764995423,1.6387865636518475,2.9584457472441255,2.0604306691242513
0.0,3.703370445412585,13.351835061791611,4.560378571623206,1.8123696893741272,2.863896772257719,3.0953400757412988
0.0,3.7655142594208897,10.547358001319072,2.517926986243193,1.911556372637755,2.044591121717732,1.954660566308497
0.0,1.6669539531366608,12.189699672537863,4.69161234313532,4.580135733358791,2.964475020243886,2.5358590045309195
0.0,1.3256692665962582,9.131260421745502,4.495748777818267,4.246655489474846,3.5800246812861594,4.224390616579365
0.0,1.218841233125506,12.696790210162314,4.573981170266961,3.3762687203366086,2.6704813681115183,2.7136187291957334
0.0,1.402021472273769,11.688001129810285,4.662608896285526,4.57582372300404,2.9547219768134925,2.0763350859412375
0.0,1.2281457417611479,5.6211669644750994,4.258886753883031,1.2228443134674674,0.9330624915819963,1.5368314562178083
0.0,0.8447808342487413,9.178035235001282,4.9544498683536515,2.5516472056823405,2.172256830629256,1.9087600964126874
0.0,1.704654622476253,11.041807697804657,3.120986888995371,7.051015119684913,8.261167456731776,5.373874326106416
0.0,2.700155986090452,10.500342060190711,4.556687636379185,3.4869679487868788,2.3225210422495617,2.1798394641439502
0.0,0.8554831372440047,6.9573026879824535,2.4316208796236003,2.2244294431318417,2.0769649196219113,1.7879861635354206
0.0,0.8650216894102106,6.273514402732755,2.760684550657343,1.5699895719114894,1.9801160636899366,2.4439922272265213
0.0,0.7289977689137568,7.627747058342278,2.932537378242651,3.1419539285536326,1.8731650357277774,1.7704483757120848
0.0,0.4703468370312349,6.510753150328784,2.545222505602957,2.2803193346641444,2.0997800398987767,2.322685798061592
0.0,0.11418039918236371,4.1668596147811945,0.7632589024246569,1.8453812112882988,2.6833965735615735,1.8780949103593163
0.0,0.9780351233834019,7.0621690982612115,2.219431683332423,2.7714315896466997,1.6938594865817747,1.7814204488738614
0.0,0.25807959841076755,5.23071434380034,1.569971380710037,2.0231643110470827,1.3774781022958194,1.9330134176071792
0.0,0.9230143795967288,3.475069654074798,0.8622098630995558,3.466179104934383,1.7950123637072566,2.175525691786601
0.0,0.382547758837747,4.378273623720752,0.9119424597843638,2.0984536807827903,1.7248075887537895,1.6660637626605561
0.0,0.5177755624657154,9.522180415203046,1.8046699090733962,2.7231529692801604,2.1688281637861824,1.938021221756358
0.0,0.6718838896044276,9.207126982930943,3.27895263572973,2.3636324365428174,1.8535230168293306,1.7118154477995764
0.0,0.10860495465679648,1.4084026796354494,0.8691355642478606,1.486761703324528,1.163591671660097,1.317960207943993
0.0,0.45393168250370025,9.261914856531241,3.625711846853882,1.7309830960971588,2.0678006261589563,2.3085777386482578
0.0,1.0252048754232497,6.049177341551004,2.3917769841326932,3.724855649833682,2.0483309061113655,1.9723256733196464
0.0,0.5309601693671524,2.908002102952659,2.1507466450427177,3.0977946994285865,1.8120342372020952,1.8374374336349213
1.0,0.2768667453659809,0.6238341142438238,0.5159917724682945,1.45619056840272,1.4838004126521254,1.5481468681837944
1.0,0.2298265390151322,0.2837212346534683,0.3618624553932348,1.2295855241498186,1.1146104494522535,1.2370255367480998
1.0,0.20153545304877526,0.8562316403607597,0.7406570734273352,1.5891981568877143,1.70919971634899,1.8500876889835633
1.0,0.16951034589034517,0.6061757750896855,0.3224674651573393,1.2724953238926358,1.5629105991020658,1.5734297126708858
1.0,0.2649978692617992,0.30934280456914415,0.5565911357638031,1.779876791148419,1.9032850859572108,1.9858989470414377
1.0,0.2563817653484048,1.0492489849128936,0.9713708307332448,1.554245245990131,1.6801028298443343,1.8340919914421407
1.0,0.3523370240214949,0.7402036971251866,0.6627868989241562,1.2884876657017883,1.6248235899602619,1.5630722593951867
1.0,0.3462124370180988,1.0697854211040747,0.7386800980062874,1.3141865138671156,1.5304766906588723,1.5272670536826563
1.0,0.2276031068520191,0.5740233438037664,0.5839813243178589,1.5133964726346016,1.399646015671272,1.4279226540410157
1.0,0.19149444127913864,0.4528267144393843,0.3223231855611467,1.0796339028566408,0.7608365411627798,0.8162296786236575
1.0,0.2483110654667664,0.5858014255666013,0.46785510383192463,1.4264699449296239,1.7619183567843266,1.6584755137644047
1.0,0.2348738354765635,0.35761102564968267,0.39400689236816183,1.121753700016705,0.8759131655138116,1.1457051089113819
1.0,0.35183984327829115,0.32882748599916656,0.5509186674361385,1.240831880057387,1.2179742541494705,1.2582561219276054
1.0,0.21415322281372218,0.598755489587441,0.6630375033101389,1.1917134061699095,1.2687889655103386,1.4591888517635916
1.0,0.27049735044533885,0.3995270332773976,0.7698409039672691,1.2374396517178412,1.468554273606356,1.6146351651953113
1.0,0.4028626059055453,0.12234615719003744,0.15978592371381245,1.4328308879007434,1.293698132808419,1.4392875085855903
1.0,0.15707589106837347,0.12140927134440888,0.1270345675205652,1.1349454687207314,1.1424521648516537,1.1535670977241752
1.0,0.23125753045987918,0.5497550077217076,0.8627658092287324,1.5307258003161475,1.7490991577367183,2.0206021253165076
1.0,0.2677702621188192,0.3388439613844206,0.37033538743976857,1.047463996822345,1.0513190765603064,1.2270500225805145
1.0,0.2728386019451275,0.1501364316642981,0.11622435749218224,1.2726921555161907,0.9841620869062059,1.0259418126573299
1.0,0.27572536519443447,0.7671567793726672,0.8653107083264784,1.2085688707983717,1.5645045432873508,1.633954526584198
1.0,0.29955324784794224,0.5475157983500467,1.028978847327719,1.3505454987745336,1.3414856066075895,1.6364674989381616
1.0,0.17560910673244445,0.9503115101420561,1.1337664107315355,1.3339555514409533,2.123447090163316,2.651853847780453
1.0,0.4834613362683462,0.3569733837668435,0.2759601440216151,1.1044852220486152,1.0553060530293679,1.1496273207751784
1.0,0.17906410973937736,1.243112080839813,1.4458092141445706,1.337465404368738,1.5390195443534573,1.6407717731674902
1.0,0.21000549648955058,1.2464097316821223,1.471525564562088,1.6418831331517452,2.2257712140320107,1.9643830851931823
